,id,count_inj
3820,e2d95d6d-ca35-43d4-8c7b-7b6b28bff69e,0.0
3822,c2363ade-9e2c-47d3-a69a-5ced31314525,0.0
3823,e8a9c5fe-b223-4f0c-a1e9-10acd8604947,1.0
3825,063bfb86-c16f-4a96-bd7e-5b5f0437fc59,0.0
3826,41779c94-f40a-47e0-9d06-a2f875f17f80,0.0
3827,9143bf01-1a1c-474d-9e17-58d45ba0634f,1.0
3830,4504d099-3c7c-4bec-aaf7-aa22b2479c6f,0.0
3831,9ff06059-a353-4932-b4c0-4c9e71f72518,0.0
3832,d167f115-b682-407e-af68-321318cf851d,0.0
3836,00fcedb8-f637-4425-afd7-52d2e216e25b,1.0
3837,f9fd468f-ea2f-4a48-b7a9-54e2112d1d9c,0.0
3841,9b007fca-a356-4e13-a291-318bdf90c9eb,0.0
3842,d558f88b-913a-4584-ac42-c9ac8fe2e059,0.0
3844,2cce7658-1e00-474b-87d3-e5e938efb1b0,0.0
3845,7c65cc1a-fdb3-4b03-bba8-0a9d63cfaad7,0.0
3846,c26d18bc-c75b-450d-9a37-eba7bb06fd82,0.0
3847,d63f1747-4f0b-4285-96e9-b00b7b3c1c49,0.0
3848,1072d98b-c5aa-4a1e-9ac5-0b14cf4a1f40,0.0
3849,b87d211f-e71d-458f-bc22-152257947b19,0.0
3850,d250a55c-7d26-4870-a2db-f8191edff851,0.0
3851,d8f6d9a3-8181-43ce-a0b7-135b8367fc8b,0.0
3852,dc6d0d70-a805-4109-b34e-46182a03f25c,0.0
3853,43f740fd-d28e-4f4e-805f-666d0acab2db,0.0
3854,151364b4-17f3-417e-81c2-3a93df4dc26b,0.0
3855,2bb7bc31-8d92-4285-b29b-14684fec9037,0.0
3856,59e81461-b247-49f7-87c1-8e8374ada518,0.0
3857,db92ad31-ed14-4029-b6b3-83dcafd355ce,0.0
3858,ac846ecc-2f3d-48cf-aa75-ac147ad4debe,0.0
3859,6a889878-816c-4971-976f-e71dba782382,0.0
3860,9712c3d6-7c80-4d79-97d5-a65ae60231a9,0.0
3861,163509be-1751-4969-8786-6ae3c356b7a2,1.0
3862,72cc4023-d2de-44bd-848d-21a130397b54,0.0
3863,b726112d-6f6a-41a4-87f8-b2e8f72517f0,0.0
3864,8538edaf-f53d-497a-aa1a-e2416ba90eda,0.0
3865,56e3fac5-1f3d-411a-ab0f-31682296b92d,0.0
3866,334c931c-5879-42b0-926e-8ab17bfe89e2,0.0
3867,d9e9058c-6a22-4d19-8f53-0c2e8dc266a5,1.0
3868,afd2cf4d-0e76-4ab1-b715-276b7cbbd071,0.0
3869,8f3e7a0d-b12b-42b8-88ff-7850daf7377c,0.0
3870,aa225002-3e10-4e05-9a78-69689b646efa,0.0
3871,a7949df4-3a04-49e4-a25e-26777850d8c6,1.0
3872,63e1b940-6f60-4485-91b4-a6c9fb16cc81,0.0
3873,26c52af4-0776-45a2-98ef-7716818fe2d6,0.0
3874,f42b8e55-f5c4-4d41-93c7-67645b917270,0.0
3875,e1298322-818f-463d-a879-fb300059555f,0.0
3876,872423aa-bb78-4d91-adf9-d704fa978b71,0.0
3877,fa287481-b0f6-439e-9504-be420d86730e,0.0
3878,3d28e558-6095-4843-bd73-4f0e67c12b65,0.0
3879,a333525f-eb64-4e68-90f3-6281a6cc4154,0.0
3880,086a62db-163a-4126-8a71-cb53810d4049,0.0
3881,e6331c85-2927-474d-808c-69a395d26362,0.0
3882,23efd384-56f6-43dd-b498-f63e403a5833,0.0
3883,05e6b975-7a40-4e61-97b2-020aaa287bfd,0.0
3884,f937580e-1cb2-450a-a17b-043f926ae1f8,0.0
3886,9162c6b8-b822-41cd-b7cc-31b9b98561e1,0.0
3887,fac2ed5c-3659-4549-a78b-b0c061c4ed14,0.0
3888,04188b0a-6841-454b-b49b-f1c735593881,0.0
3889,7173c5e8-7f6e-4ef5-946e-107a0fd0d908,0.0
3890,ae3a4d49-8985-43ae-b963-675befcde0ec,0.0
3891,d0e39771-efee-42d7-b3c2-002965ee6ac2,0.0
3892,aba531d0-5ec1-4e5e-bf8b-db79de49e431,0.0
3893,e2cdaf95-c40d-4398-9395-6ec4995a9aa6,0.0
3894,4ec2fff0-dbaa-4baf-a4b6-749ee21d84a2,0.0
3895,b352bc31-fcf3-41a0-9479-99345d22de28,0.0
3896,13259352-1e3c-4dd9-9c7e-631d4e6317b9,0.0
3898,6205117a-6746-4f0e-8ca9-4c2793718ddb,0.0
3899,d107b209-2d80-403f-8bd6-7f0a1a47d958,0.0
3900,dd5ca0c6-522c-4c15-82ca-63036681117f,0.0
3901,25f0cb08-2644-4500-9f96-2e2cba93c2b1,0.0
3902,3c2214a6-47fc-4866-a3dc-aed0b2b05ba6,0.0
3903,6aaa6bba-8ea1-4d35-8c7c-ce1f54fe95e5,0.0
3904,87ff8dde-2519-4dd1-aef8-9c1f2a19e42b,0.0
3905,e55a5335-29b9-439a-b130-07fec4af9942,0.0
3906,4c7374ef-76cb-402b-9961-66979040fa61,0.0
3907,71820ac0-6d8a-4039-be34-a77c03f5d947,0.0
3908,31ae3005-7699-437e-87f6-83e07cfdbc18,1.0
3909,b8c87649-56d7-421d-835a-b4d17b7bd33b,0.0
3910,bd117b3c-356a-465f-a6f6-733f4ceee354,0.0
3911,461fbdfa-16bf-423a-a948-6efb81fb4dbb,0.0
3912,34e81cc8-51ff-4d87-99c5-691585023d2d,0.0
3913,a2f5e9e9-036a-4ec7-811d-9318a2714aad,0.0
3914,9a07f7b6-1d89-44f6-b403-bcbbb7b765b9,0.0
3915,ccf19e41-1b30-4abe-a2c2-e0df39da2da8,0.0
3916,9209f07e-31f0-4c84-8bfd-309e9dad5cb3,0.0
3917,9a4b6007-a206-40f5-8d4d-97eb346afd46,0.0
3918,0c1f2463-5377-45f2-a655-3dd3a41d235d,1.0
3919,8bf0bb76-bfd6-4ebc-bea4-3ebd9edd9515,0.0
3920,490076dd-14d4-4af6-bf7f-936a6ba2eedd,0.0
3921,8ca7c5e8-c7e2-48a3-a1da-4a73f04ed94a,0.0
3922,96a169f4-41b1-419a-a5f1-f0a2a72d44d1,0.0
3923,117a9dbc-2f17-48cc-a7fe-a335c44c7d2e,0.0
3925,abb25bbc-b5e1-47bd-8060-c7e8034e631d,0.0
3926,47897689-c9f7-423c-a31b-5af20842ba52,0.0
3927,07c84c18-a6f8-4c67-b294-799eaf4f114b,0.0
3928,7622a82f-e29c-4a22-895b-25f32aceb7f9,0.0
3929,867cf3f7-2d55-430e-aed0-7cadc73709e8,0.0
3930,96f8cc45-1deb-48cf-97f2-55e0dac9564c,0.0
3931,8c7ec3ef-a6b7-4e15-9dfa-ef509b1e0e07,0.0
3932,fbcc6e34-4a43-4d5f-b860-c3d8c1519397,0.0
3933,d806b427-9f30-4806-b343-32bdbebb4501,0.0
3934,7cda69fd-38de-45f4-9162-205d0de70c5e,0.0
3935,1723688d-c1f0-418b-ba02-704d75f124fd,0.0
3936,934935e0-ae17-4168-a23e-5bd43b602493,0.0
3937,23c28e2c-33cb-4ae1-8674-1871c91aaeaf,0.0
3938,fce50b1b-950b-4c5e-97eb-d615431c9feb,0.0
3942,373189af-a37d-4c0c-a0ea-462c45403485,0.0
3945,49ae2f69-1e24-45ac-8ec0-d98d735a70f9,1.0
3946,817eff84-c847-4d7a-b826-8294adc184e9,0.0
3947,d36687f2-5abd-473b-b796-7f19e9633703,0.0
3949,890b1798-c477-480f-acc8-9f0954d8ccfb,0.0
3950,49ee4d85-1548-4431-8c6e-4f42dbb4890c,0.0
3951,cc1aba90-fe77-4d30-ad85-a5e8b4922922,0.0
3952,fc8013ac-2f59-4709-ac23-05888206a34d,0.0
3953,2de22258-7ef7-442d-8710-8d0e0e0eea26,0.0
3954,b06c36c7-8133-4ff2-8a16-64f1a296258a,0.0
3955,85efe963-ff87-48a2-80d4-779946889a9c,0.0
3956,76e99ee2-985d-44dd-b791-a0062b0049a3,0.0
3957,eca853bd-5489-4624-9ebb-40678b9c82a0,0.0
3958,d20c7d9e-800b-4056-87da-570054d80fec,0.0
3959,dca3ce00-4cb7-4b8d-98ed-1407cd9402d2,0.0
3961,c508373d-3265-40ef-8fbb-c93a3cadcd98,0.0
3962,74c6a86f-e344-471d-93c1-17b53436a570,0.0
3963,2d3d4185-e581-4f56-a180-610747e483fe,0.0
3965,627e4236-3aa6-45ff-9cd3-5deaa2f63c25,0.0
3967,162a1579-bf35-48e6-9215-c3d98b1f0328,0.0
3968,37616341-38e3-45df-92b3-4187111f70bf,0.0
3969,4f82b09e-de73-4dc8-90e8-2cc38279974f,0.0
3970,5e51de1e-69c5-4454-bd51-3861a7523726,0.0
3971,4ddd9ab1-c866-449f-99ae-2d5cf5dd1f50,0.0
3972,16abeb08-4762-42d2-9b3e-7cdbfe561454,0.0
3973,568dd51d-fc48-49db-9c45-3c9943f810cd,0.0
3974,281a775a-f1af-4594-8c26-6bb3a12a195d,0.0
3975,912271b5-1379-4c4a-9ced-812d2eb324cb,0.0
3977,d1303859-edc1-4a59-9f2b-05187f00f716,0.0
3978,86feed24-1d67-4354-aee2-7f1b331ce7c6,0.0
3979,651a776c-f7ce-4831-ad08-e9b9681d8453,0.0
3981,0f0a98b1-87aa-4c30-9da1-4d57a01f21f1,0.0
3983,1e0730fd-acb3-4206-a1e3-18002fb60a9f,0.0
3985,5cf4cd67-3f1e-43dc-ad53-47fb2617ba40,0.0
3986,26a5e954-8f41-4346-bc2e-c24e9f90ec0e,0.0
3987,7afc729c-ebf0-4c38-8f7c-15d799d7c1ab,0.0
3988,6719ce81-398d-44c0-a302-99ac48493f05,0.0
3989,fc88136c-becf-4c14-8c16-92c70ee3bdf8,0.0
3991,0d5e77c0-ff05-46da-9c3c-94107b1a1909,0.0
3992,067fcd7a-69ad-4da3-9864-7c41b7685f08,0.0
3996,f998525f-7869-44e2-acdf-145f2a71fb24,0.0
3997,78766f1b-563d-438c-ab13-3263b206721e,0.0
3999,3cdeecfa-dc2f-471b-a4e2-7ede0daa295e,0.0
4002,b5580263-cc90-4c55-9926-60f6e2fecad8,0.0
4004,ce3aac7b-1910-437b-8013-aa82e131a73a,0.0
4005,e8eccf07-a0d8-4a50-bd26-16f3fa273a59,0.0
4006,8883469e-e692-427e-adbd-236380c20b69,0.0
4007,f01c7b98-a293-484d-a07d-2c134dd219f7,0.0
4010,32a0529b-6e41-4037-a232-1d3e1cb07251,0.0
4012,946acc3e-0679-4f28-b54e-d12b0a0a7cfa,0.0
4013,5b753504-9287-41bc-b33d-0350d5beebf1,0.0
4014,85806d8d-1438-485c-81c9-0fa16a273fca,0.0
4015,d174c796-41f1-468f-9317-5a9e6e95b1d4,0.0
4016,5f1e85ec-5af7-4bb1-96b2-904b6a2da3c0,0.0
4017,36afa604-fe47-4cfe-90cf-89e744e68ed7,0.0
4018,24497d6c-35a9-400c-832d-c9e73f8b0029,0.0
4019,24eaedcf-9862-4b00-aa64-23ec5d8e02f2,0.0
4020,dabaa30a-0b09-4498-98c4-7b7a0ea40ba3,0.0
4021,a60ef244-5dca-4c05-b036-8d7925c9c2e3,0.0
4022,d6bbf4d4-011a-4dd5-b3f5-076bfe6a4af1,0.0
4023,e096a5a8-34e4-43f8-8dc6-059df14c2e8f,0.0
4024,4297431d-c8b9-49db-aa31-b46118f17afb,1.0
4025,c0d37485-a59a-4c21-9114-dfdac544be80,0.0
4026,a4bf965b-426f-4557-bcbc-3a45483657c5,0.0
4027,c84894d0-9e8c-48e2-bdb6-cbb07c59e2a1,0.0
4028,dab2c15a-6b0e-41af-b91c-2ca07c6cef9e,0.0
4029,c72a62bc-113b-48dd-af3b-add75508c5ec,0.0
4030,c53d8e00-36ab-49a1-a71f-ca3a14e573fb,1.0
4031,c154a5c5-319c-4bf1-8b5a-6c62d7f2b523,0.0
4032,f1df402e-5d77-4e58-9372-db406538aff2,0.0
4033,78a84d32-3688-4ed3-968a-dfcdaf92ed31,0.0
4034,0db76fc5-5ac9-4152-86eb-cbc8df99b09e,0.0
4035,0a4d220d-1312-47fd-93a5-72904031ecaa,0.0
4036,2d80168d-c709-4e1e-8250-c5fbcbffe0fb,0.0
4037,fb769051-21fd-4832-91df-c3af52a5f762,0.0
4038,2f40c6ea-b457-4609-a716-6863c47a4a7a,0.0
4039,7c76977b-1ee8-486e-9bd4-e65e60bc6c57,0.0
4040,5fd5638b-458e-4594-a1a7-93a6d75abb7d,0.0
4041,08864bb4-a6e3-4668-9428-e16a9445ffe2,0.0
4042,f60e1bb0-96cb-486f-898e-d3c8be127250,0.0
4043,ee1b7903-a59b-4eb0-9485-305fa0ab4ec6,0.0
4044,a5edea1d-fd62-4a3f-b082-5b6f0b27f24f,0.0
4045,a5418f00-6ee2-4a13-ae14-e8e17d0608be,0.0
4046,a0cce65a-4704-4003-8d1d-55d02cc027b4,0.0
4047,456c6c2a-994e-4113-9caa-69be264db2b5,1.0
4048,49a73737-4d95-483d-8dd5-e71a5a485d98,0.0
4049,3734b512-9a75-44b3-b204-a8bbf055f42d,0.0
4050,7de86820-00a0-45a1-af79-a5fd218158ee,0.0
4051,8fe35d78-f914-43ef-9e36-0c29be024571,0.0
4052,266f2876-0407-4f18-83b2-3378310a9153,1.0
4054,cec7a027-0c43-484f-ac71-ecf82e74748f,0.0
4055,3b9119f6-e907-4a14-8248-0875d157238d,0.0
4056,b555455c-e6f7-4cbe-a71e-51232870c4f1,0.0
4057,9e86b0f2-39d8-4495-886d-4e6646080eff,0.0
4058,15a9a58f-2678-448b-88e9-6c3b20ad1445,0.0
4059,4a4e1f74-91a3-46f2-b371-d5b5656d79e3,0.0
4060,bc045931-05b9-4590-a060-9c4bd80f89ea,0.0
4061,c7362061-c34f-4ada-973b-8e7016a194ba,0.0
4062,bf11271d-9e7a-4b90-94d8-684b2cddc20c,0.0
4063,48930adf-b7cb-4c38-9994-8f5f9ed549e3,0.0
4064,36906047-2b3a-4a4c-9c35-56e7c83e536b,0.0
4065,884f10f8-1150-48a0-82ba-6261541a7fe7,0.0
4066,86d6c984-5931-42d5-b585-3e314c783b01,0.0
4067,2562235a-ad91-4773-ad48-c0b4c1bc4979,0.0
4068,8ce944a3-5c5e-493a-83cd-1eecafb48205,0.0
4069,48a4abf3-b13a-473c-bf2c-c42513633960,0.0
4070,0fba2d3d-12ba-44a9-b0cf-5c6fc21f146b,0.0
4072,0c54ad3b-9a0d-4a94-b182-339a1b6ff6b5,0.0
4073,7691be3a-8621-41e1-9b9e-f3e11c095a29,0.0
4075,e4670caa-f666-485c-8dd9-c20e2e501134,0.0
4076,d901925c-743b-4a3c-b4df-24e2edbddee9,0.0
4077,6b435f1f-a316-400d-8242-2bc02e6f0793,0.0
4078,7e01bca7-2b17-4de2-bc88-897c6eaf8b1c,0.0
4079,1d85d2ba-c11a-4014-9f6e-247a19b44eb7,0.0
4080,78ccd706-6f7c-4e1d-9f19-db99967db585,0.0
4081,8ace96c5-8b1f-494a-aed8-1f0ae11194cd,1.0
4082,2c0ef38e-2b7d-4ba4-8ea9-1f588195f703,0.0
4083,718a179d-f4b8-4412-878b-34ace6caf20f,0.0
4084,559d910f-798d-4405-9402-b4cc7ca1818f,0.0
4085,db531502-2f5e-4b86-ae0a-60606383de21,0.0
4086,415988b5-e201-4874-ad77-631b85c56556,0.0
4087,b458e44e-c9b8-4c4a-b8a9-46fd6b264c6e,0.0
4088,1a8ecab6-0e17-4e1e-b0d8-500fcdbb6655,0.0
4090,04b9d725-c26f-413c-8e76-5f6c2e5dc275,0.0
4091,9a0a913d-2273-4f86-9d41-ee3cfe72179f,0.0
4092,a7fbfcbe-b3f6-4e59-a784-f5e36b70cb3c,0.0
4093,0293799c-21d9-46cb-af92-03ee37ad8aa1,0.0
4094,ef0bc27b-92e8-4933-bc87-793e5538441b,0.0
4095,f2973ab5-96ca-4c36-b0df-df9b2baeb52a,0.0
4096,a69bc2cc-bc7e-4787-9ab1-e68b6d95db48,0.0
4097,3f124d98-c5cf-4067-b224-80486d60f788,0.0
4098,87056c01-e7af-453b-97ba-2c684b3f2ed1,0.0
4099,52469ef8-9f68-4eb4-bbe0-308a4fef4ed7,0.0
4100,890ffbac-a250-4f17-a2e5-4b3ead6f4184,0.0
4101,d95f23da-b3ce-4ab3-aeef-f04a454140b7,0.0
4102,59eae986-68e2-42c2-b2b6-17901bd4c5fb,0.0
4104,aef2aa77-a98e-4e01-bb82-4bf5dc2c1c59,0.0
4105,2eb5dad5-39e5-4fa4-9bee-1de86109854d,0.0
4106,67b51090-8e51-40aa-86c7-e2c10754c072,0.0
4109,3d4283b2-6708-4876-af62-d6961418cc6e,0.0
4110,5f7656c7-78bb-4391-89e4-94bbf29988cf,0.0
4113,3603925b-c20d-4976-95cd-d2863cccbb66,0.0
4114,5f9aee6c-8600-433f-9202-a5835e1ea0f1,0.0
4115,d2c360ee-f9dc-44a2-a8cd-26b38b4c5414,0.0
4116,29a4cfe7-e961-417a-92bf-dbf5185418db,1.0
4118,80e112a2-26b5-4352-b390-f48d4f8aa773,0.0
4119,22cdb61e-6d06-4a37-8b00-4fbbce75f950,0.0
4120,89a5893c-ef0b-40e8-9e0f-2c7c87d054d8,0.0
4121,6be8b9b7-708e-4965-85ce-1b1c12e28b72,0.0
4122,76b9e0e3-5726-4962-bba5-9b562b635b45,0.0
4123,cbee6de4-50b6-40f1-a8d2-c1a90c994ea7,0.0
4124,b7f3b7ff-853e-491c-ba59-3b9ef61768a0,0.0
4125,1b317006-0f2c-41e6-ab98-15d9d07a7b6d,0.0
4127,f24ac00d-c3f7-4410-b87c-e67c7a43f032,0.0
4128,f9f84f0a-38fb-41cf-9bd2-ccfbe666abc9,0.0
4129,56d9668e-648d-41c9-9ed4-1a5cd0e57279,0.0
4131,e2c778f2-d3fb-4088-9872-b6a3613ef6c9,0.0
4132,024f6065-faed-4bc6-827f-cb4518f3cb08,0.0
4133,17e34742-619e-43e8-a813-b85b0fa29ac3,0.0
4135,90ceb32d-007b-4df4-ac72-bb5b40562895,0.0
4136,80996c25-9f2a-46b5-9652-19ecaf537456,0.0
4137,8e05a39b-f0d8-4421-a01a-af2c2af704da,0.0
4138,b1a215e6-28b8-4bc1-932a-2615aca62935,0.0
4140,fb443d17-3247-40d2-8b58-6fec1598b1dd,0.0
4143,0c89b4ec-d8a1-4886-8d6a-67e603a7eb28,0.0
4144,aab80d1c-99e3-4eee-9af0-e932387d03a3,0.0
4145,70da2270-ea51-4451-a06e-a90a58b7c82b,0.0
4146,df54a8b8-ee3e-4adb-a56f-a4167bdcec0f,0.0
4147,d51105fe-470a-4e3b-84d0-0b7fe1857ef1,0.0
4150,e12ba452-d9af-44e7-bd61-3e0403425fae,0.0
4152,78425cb8-17e6-4c30-b982-b3192fcd67f8,0.0
4153,1c27fae7-2569-414d-8c55-3a915ecbd529,0.0
4155,cca2b5df-88a9-406a-a4eb-538647621228,0.0
4158,57d88bde-8cbe-4c51-a028-b88d046a57f1,0.0
4160,ae3e2f71-99eb-4085-a108-f7e723f21380,0.0
4164,7c9f64bc-5148-4d67-a85f-0157adb9159b,0.0
4165,db933634-f5f8-4a01-bdeb-64ba31ec28ef,0.0
4166,2567b55e-f51f-485d-ba9c-57949624008c,0.0
4167,be0343d5-72a2-4bc6-b79c-82a487a3ca05,0.0
4168,2808016a-c109-4d5b-9fbb-74d2a4936166,0.0
4169,9217b975-fee9-48d7-bcb5-c400aa2f4c4e,1.0
4170,9554fc3e-aa1e-4f26-8f4e-d1c4b991135d,0.0
4171,67744718-74be-4346-97f3-5fd73cdb943e,0.0
4172,21febae7-5621-42f8-9383-14db3adb68c0,0.0
4173,13c72d43-88e2-4ab0-8a5c-c6c6cf6bd86b,0.0
4174,8fdd85fe-a377-4932-8cc5-553219b4e113,0.0
4175,46566c9c-fbce-4123-b6ed-56029f1231ce,0.0
4176,3619344c-de43-472a-9b07-109ff92f0e2b,0.0
4177,d7d37259-8eec-4d7d-a0d3-adbd7b56c421,0.0
4178,76627de0-3da0-4eba-aea7-1fd8d81a0949,0.0
4179,03e57265-04a1-4168-8ce9-3cba969294c1,0.0
4180,319f42c0-5f80-4351-8b4e-02ee59dfb22d,0.0
4181,e22eb17f-ea17-405f-bade-ddf3b3eee103,0.0
4182,2448d752-e968-42f7-b441-76f05918c639,0.0
4183,179c8930-34b9-4430-869b-ae2dbeaab652,0.0
4184,f62f5dac-311e-483b-b542-8eb149df7976,0.0
4185,a1a9043c-a180-46fc-bcf4-5f78492fe7f9,0.0
4186,23376e13-28a9-4686-8a9e-3ca6afc308c8,0.0
4187,2a939243-f5cb-4032-ace0-67af4d1e50fc,0.0
4188,a05dc679-fd11-4c27-9aec-e4d3b36f7e31,0.0
4189,adb5820a-e11d-4446-ac4b-bff3085f8a22,0.0
4190,771e4e9d-6e20-4455-a7b6-a87c955b7454,0.0
4191,775b79ce-63ff-4487-a3e5-ef552727c62e,0.0
4192,78d302ed-8f4a-4c55-9108-c46403f836e3,0.0
4193,f8f83c46-2409-4fb7-912d-07b73fef70fe,0.0
4194,259c3d42-984c-4165-ab70-5d1d0ff3f8ec,0.0
4195,31416047-1c0c-4d4d-a180-740618e52bfa,0.0
4196,102a96e0-0ded-4a3d-9185-7ffab68462ac,0.0
4198,851b0c18-e4db-4583-af44-8bd02f4f351c,0.0
4199,5a76f374-3fb1-4305-a015-9bd622613c72,0.0
4200,0dd9306f-ed2e-4c0c-9d98-525304ce405d,0.0
4201,3981f432-d63c-48a4-b573-46b4534404ff,1.0
4202,d11969ef-31d1-455b-9d28-07bcdc000f56,0.0
4203,2626992a-9dff-4ebe-a808-a396f38b241b,0.0
4204,73cef013-760c-4c39-8c27-a7eb740995d7,0.0
4205,ac682d92-4d50-4025-a333-66f38556df08,0.0
4206,0cbf4bd0-5b65-4127-b137-c9b5dd6bfd7a,0.0
4207,abfd3b3d-1ea6-46b0-b53c-3f18f332f3f6,0.0
4208,b6a023d3-2bd7-4cb0-b6ca-90a0db06d85f,0.0
4209,19473e0b-de08-4856-a813-9ed1b875a8c0,0.0
4210,2b4efaf7-7ca7-4002-b299-8992aafcb06e,0.0
4211,f34b5987-2e1b-467d-8e65-07715db4ec5e,0.0
4212,07cf36ac-6d5e-4f92-bad3-1aee4c6ad3cc,0.0
4213,b06fa8e1-31b5-471e-9554-9240f192ca8b,0.0
4214,94a62fb3-8ae7-40c6-9632-3714cdda073c,0.0
4215,a46806f2-6677-43d9-8ae7-a5120ef0496e,0.0
4216,2d2591af-e8fc-4fb4-98d5-5308158d84ba,0.0
4217,057e125f-b80a-47a4-9924-5890d67ea9c1,0.0
4218,594c665b-81c8-4ce6-b7c2-e0015b0ae46b,0.0
4219,2fcac664-3071-465d-88ac-83689e05911b,0.0
4220,d520c70f-53d7-4947-84b7-d25f33489290,0.0
4221,9f045e77-64e8-43b9-b0d2-a6fd0ca7e17c,0.0
4222,11c53dfd-5415-4ed9-a13c-cf9338e69f97,0.0
4223,713f17e8-c8a0-4bd8-9bf0-37f10cdfeddb,0.0
4224,3a42c671-9d5e-45d8-9499-128b90f767a9,0.0
4225,0fb45305-b9c8-4762-b2fd-e913de93ab90,1.0
4226,216f1709-4e08-4530-bf93-7fe4b58eb678,0.0
4227,a35a7c91-3a53-49de-9a33-3601dd842e4b,0.0
4228,f5209c79-cc4d-40a9-b8d2-6bd51ffdc836,1.0
4229,79eb7ce2-01e7-4756-8a1b-40bb9bcbfa9e,0.0
4230,e8c7f7af-cbdb-43e8-a4c7-a604fefb6b84,1.0
4231,0e6acecf-2093-423c-b4f2-923f75ce3a08,0.0
4232,9d92baf4-28ae-4246-b2f4-72c5d2159f27,0.0
4233,5d8caaba-7cf8-4cc1-ad7f-a65e49597e00,0.0
4234,bf530527-cc3e-4880-b772-698990889e57,0.0
4236,81086d7e-3f56-4052-954d-7a4ffefa4ff2,0.0
4237,f0d5a468-e435-494d-a54b-859306027bfe,0.0
4238,271fe9b5-a4be-4000-850d-01342d8a2edd,0.0
4239,6381017c-9f03-409d-bea4-924172e482f4,0.0
4240,1ae8d2ac-5ba1-48c1-85b9-7170e227ea90,0.0
4241,e2543b03-7f78-40c5-a48c-3deac97594b3,1.0
4242,fc9b05c0-db4c-4cdb-8cda-e2aeae3ac095,0.0
4243,8b385455-7eb3-4f29-9720-0befec4048ca,0.0
4244,467ff51b-1c4b-4783-85e9-828d40b58792,0.0
4245,41188d52-0196-4eea-a9f6-b7c0480c7590,0.0
4247,a144c688-270d-4df6-b635-e412ccdcc7d4,0.0
4248,10b278f1-eda8-43f5-96ea-bed77a0945fa,0.0
4249,f2e194a0-c641-4386-abb9-7c5281f82398,0.0
4250,45735296-7b73-4ae7-88d5-f5f8351f69c2,0.0
4251,b94ec128-3abe-478b-9d9e-e4eedd2c6e65,0.0
4253,9e1cd74f-38bb-43e5-833d-ed578c5abbbc,0.0
4254,6307a34b-1bf2-4a9d-99e7-85f80a94d6bb,0.0
4255,7c61dd55-5385-4170-8d26-934c6c4d7af8,0.0
4256,2adacea5-c365-493b-895c-f39256f7aa13,0.0
4257,b395104b-1280-4b27-b03a-645a70357115,0.0
4258,5729ff1d-c21d-4291-b60c-34c607bc70c8,0.0
4260,a0840bb2-e082-4b91-8225-4883688ad2f0,1.0
4261,45bb678a-36b6-45bb-92fc-bddd32278125,0.0
4262,2cc94093-b8ab-4438-8ca4-5bd7dc21c5c5,0.0
4264,42fccc3e-f076-4d23-9444-daebc28e931a,0.0
4265,ae7c604b-727f-4662-828f-15314892c9ae,0.0
4266,af36b96a-6fe9-4e53-955c-c561b3459503,0.0
4269,d3ba459a-25df-44a1-93d6-0296a1addb94,0.0
4270,03fe7cd8-bca8-498c-b13e-5ef6df2ce2b0,0.0
4271,059267ce-dc28-47d9-8c1f-90138348a920,0.0
4274,b684ed84-0fcf-4c95-acfc-21e3448479e6,0.0
4275,e28a4d3c-3971-49ca-8f13-659ffaaba802,0.0
4276,913eb264-a9bf-48fa-94ff-553ea47800a7,0.0
4277,9cc25619-003b-4ce8-8347-93594413121c,0.0
4278,32ef665d-0610-47be-8e00-70d4c519a3e1,0.0
4279,ed67b411-22ed-47d6-8383-33c7031fb997,1.0
4280,34d7be07-09f9-4547-bc8c-50c683bedb34,0.0
4281,5dc89cc6-e36c-48c3-9160-0bc63fa504b4,0.0
4282,26915c7e-9a55-4319-84a4-387e275bd5b4,0.0
4283,8a367b8a-0c55-4b8e-9f0a-1d93811c1375,0.0
4284,85f55994-fe4f-46b0-86e3-94916494f2ae,0.0
4285,cec4e999-9c79-40ba-a4e7-7e73a822e382,0.0
4291,044034b1-3bc5-4071-bbcc-6202499f3ff1,0.0
4294,a05e0873-ad8f-4f3e-b5c8-f59034a65335,0.0
4299,0130915a-8f43-4a96-81d6-cc5ccc67eb3e,0.0
4300,95432c9d-7d35-42bc-98e5-25f6530d2721,0.0
4301,8943b55a-6559-44c4-b4ec-03a8ad6629a3,0.0
4302,092c7b4d-40d4-4239-9739-9eda74d23147,0.0
4304,6c97b9eb-07ba-4e0e-a7be-13554bb976ca,0.0
4305,bc0fb109-4709-48d0-8595-88c721535823,0.0
4306,f4f2e38c-4e59-4d4b-8720-f7cefaff1fc6,0.0
4307,4582ea83-d266-43ac-a575-d2cc0d0cf6a8,0.0
4308,1074bbd6-cf7c-461d-9a3d-190c45162c81,0.0
4309,0b030bdf-b357-46a6-8369-da296f335fba,0.0
4310,2feed9fe-3eef-4555-8e7f-3ed7b189a816,1.0
4311,1a733cca-5a00-4def-9079-a215ea085914,0.0
4312,86be6da5-8eb6-4521-88c7-85c60d9256a8,0.0
4315,cf78ad47-e288-4b17-8338-6dc2eecd9f3b,0.0
4316,3cf0f258-cecf-4598-a978-1f3522bd4505,0.0
4317,8953d22e-4d07-49a8-8e4c-23be407126d0,0.0
4318,cd911719-de6a-4f86-8732-abf208c2471c,0.0
